"filename","subcorpus","code","huni.chars","hrate.chars","huni.strings","hrate.strings","ttr.chars","ttr.strings","rm.chars"
"ind_nfi_854.txt","ind","ind_nfi_854",4.30018993149702,2.85417313865126,5.92220530946775,"4.55187006587589",0.318181818181818,0.855263157894737,0.05
"ind_nfi_855.txt","ind","ind_nfi_855",4.16635818614416,2.87909959863562,6.20511315996545,"4.69611944528717",0.302325581395349,0.82,0
"ind_nfi_856.txt","ind","ind_nfi_856",3.82235499831659,2.65678061963421,6.15366068968819,"4.60170612630784",0.25,0.79,0
"ind_nfi_857.txt","ind","ind_nfi_857",4.24590868260542,2.90202390333846,5.78680373302373,"4.28176880424938",0.3,0.904761904761905,0.0158730158730159
"ind_nfi_858.txt","ind","ind_nfi_858",4.26243807253371,2.97573479539028,6.23366068968819,"4.81684922533674",0.321428571428571,0.84,0.0175438596491228
"ind_nfi_859.txt","ind","ind_nfi_859",4.10982722046509,2.8523315033141,6.17366068968819,"4.64140561424854",0.27906976744186,0.81,0.0161290322580645
"ind_nfi_86.txt","ind","ind_nfi_86",4.76196395308576,3.27359111923992,6.26385618977473,"4.54478797086837",0.380434782608696,0.84,0.0701754385964912
"ind_nfi_860.txt","ind","ind_nfi_860",4.26504982606294,3.08761059884066,6.2784642924809,"4.8428323539869",0.313953488372093,0.987341772151899,0.0677966101694915
"ind_nfi_861.txt","ind","ind_nfi_861",4.02574367658233,2.77465738535082,6.23366068968819,"4.75511485275754",0.290697674418605,0.83,0.0163934426229508
"ind_nfi_862.txt","ind","ind_nfi_862",4.5491675855003,3.06871588118114,5.34287608310483,"3.12730740681078",0.364705882352941,0.580246913580247,0
"ind_nfi_863.txt","ind","ind_nfi_863",4.07933767740541,2.8072001406259,6.17856293964492,"4.51976428280546",0.258426966292135,0.79,0
"ind_nfi_864.txt","ind","ind_nfi_864",4.04854846713057,2.594690247441,5.45996250072116,"3.96300657782436",0.247191011235955,0.9375,0.0298507462686567
"ind_nfi_865.txt","ind","ind_nfi_865",4.69805564603701,3.21880754919992,5.17192809488736,"3.97897599560446",0.375,0.925,0.133333333333333
"ind_nfi_866.txt","ind","ind_nfi_866",3.9354759793633,2.67522695779303,6.16875843973145,"4.57419146954133",0.255813953488372,0.8,0
"ind_nfi_867.txt","ind","ind_nfi_867",4.11515667997385,2.84863186878861,6.13758614079259,"4.55185273606506",0.305882352941176,0.83695652173913,0.0338983050847458
"ind_nfi_868.txt","ind","ind_nfi_868",4.04917361647604,2.58338930840432,5.75,"4.39219131962004",0.241758241758242,0.875,0
"ind_nfi_869.txt","ind","ind_nfi_869",4.24626869985833,2.78768294595222,6.24875843973146,"4.68330325134982",0.295454545454545,0.82,0
"ind_nfi_87.txt","ind","ind_nfi_87",4.01798298725012,2.74618382619487,6.00475914786184,"4.4998881299197",0.277777777777778,0.917808219178082,0.0461538461538462
"ind_nfi_870.txt","ind","ind_nfi_870",4.0581834459935,2.71630158040359,6.31266203498709,"4.75728832703648",0.28735632183908,0.86,0.0806451612903226
"ind_nfi_871.txt","ind","ind_nfi_871",3.82659545624379,2.4942646402117,6.22511315996545,"4.72255452336161",0.234042553191489,0.82,0.0138888888888889
"ind_nfi_872.txt","ind","ind_nfi_872",4.00228303231462,2.80371494287836,5.85713396657717,"4.59508782999835",0.266666666666667,0.91044776119403,0.0757575757575758
"ind_nfi_873.txt","ind","ind_nfi_873",4.00228303231462,2.80371494287836,5.85713396657717,"4.5503168879847",0.266666666666667,0.91044776119403,0.0757575757575758
"ind_nfi_874.txt","ind","ind_nfi_874",3.99907180144413,2.66451076102076,5.72992612690143,"4.32385775078575",0.263736263736264,0.848484848484849,0.0746268656716418
"ind_nfi_875.txt","ind","ind_nfi_875",4.10867256010273,2.73423462064757,6.30021091000872,"4.78928326997719",0.261363636363636,0.86,0
"ind_nfi_876.txt","ind","ind_nfi_876",3.93359755946574,2.66305574388799,5.84765489156078,"4.50485996090157",0.252747252747253,0.869565217391304,0
"ind_nfi_877.txt","ind","ind_nfi_877",4.38281435376124,3.03304601960041,5.97875352380037,"4.51344682759608",0.376470588235294,0.88,0.0754716981132075
"ind_nfi_878.txt","ind","ind_nfi_878",4.19584730264522,2.83382415653131,5.74707033834263,"4.19301032760196",0.280898876404494,0.814285714285714,0.0625
"ind_nfi_879.txt","ind","ind_nfi_879",4.27934814500153,2.93573479336243,6.13856293964492,"4.70613325813266",0.303370786516854,0.81,0.032258064516129
"ind_nfi_88.txt","ind","ind_nfi_88",4.27846124485054,2.84987386180344,6.37630731475309,"4.73193507757337",0.310344827586207,0.87,0.0833333333333333
"ind_nfi_880.txt","ind","ind_nfi_880",4.50687640026881,3.30643160365139,6.26347405702768,"4.71852010024309",0.348314606741573,0.918604651162791,0
"ind_nfi_881.txt","ind","ind_nfi_881",4.07841756425416,2.63687993550807,6.0475687302299,"4.53945991827393",0.25,0.835294117647059,0.0303030303030303
"ind_nfi_882.txt","ind","ind_nfi_882",4.74322725502482,3.26332543430804,5.96018487515907,"4.47918971738166",0.354838709677419,0.827586206896552,0.05
"ind_nfi_883.txt","ind","ind_nfi_883",4.60247713862251,3.1026353071119,6.12192809488736,"4.604978667919",0.363636363636364,0.9125,0.0892857142857143
"ind_nfi_884.txt","ind","ind_nfi_884",4.34546251750834,3.06301098918095,6.34385618977472,"4.60933051322966",0.295454545454545,0.85,0.032258064516129
"ind_nfi_885.txt","ind","ind_nfi_885",4.39639430558694,3.16879120338749,6.24120956470982,"4.72598540931587",0.344827586206897,0.81,0.087719298245614
"ind_nfi_886.txt","ind","ind_nfi_886",4.2619918651345,2.58333108831385,6.39630731475309,"4.84342133247673",0.292134831460674,0.88,0.0476190476190476
"ind_nfi_887.txt","ind","ind_nfi_887",4.32686256325836,2.91777009701902,6.44780059989678,"4.83418492054515",0.310344827586207,0.927835051546392,0.0166666666666667
"ind_nfi_888.txt","ind","ind_nfi_888",4.12445162091458,2.7174128582844,5.89929088995153,"4.43443303566338",0.296703296703297,0.938461538461538,0
"ind_nfi_889.txt","ind","ind_nfi_889",4.27628766803883,2.89456920455524,6.31366068968819,"4.70008130714889",0.315217391304348,0.85,0
"ind_nfi_89.txt","ind","ind_nfi_89",4.49522976873828,3.10625325377065,6.28976005383607,"4.66722491538736",0.333333333333333,0.891304347826087,0.0172413793103448
"ind_nfi_890.txt","ind","ind_nfi_890",4.18792047538404,2.34589104591022,5.68139636628981,"4.22135230316536",0.28735632183908,0.663157894736842,0.0967741935483871
